drug_id,target_id,interaction,drug_name,target_name
DB06589,O43353,1,DB06589,O43353
DB06589,P07947,1,DB06589,P07947
DB06589,P07949,1,DB06589,P07949
DB06589,P07948,1,DB06589,P07948
DB06589,P51617,1,DB06589,P51617
DB06589,Q02763,1,DB06589,Q02763
DB06589,P36888,1,DB06589,P36888
DB06589,O95819,1,DB06589,O95819
DB06589,Q9BVS4,1,DB06589,Q9BVS4
DB06589,Q16584,1,DB06589,Q16584
DB06589,Q13882,1,DB06589,Q13882
DB06589,P35916,1,DB06589,P35916
DB06589,P42681,1,DB06589,P42681
DB06589,P42684,1,DB06589,P42684
DB06589,P42685,1,DB06589,P42685
DB06589,P22607,1,DB06589,P22607
DB06589,P35968,1,DB06589,P35968
DB06589,Q9H1R3,1,DB06589,Q9H1R3
DB06589,Q13470,1,DB06589,Q13470
DB00800,P21918,1,DB00800,P21918
DB00800,P21917,1,DB00800,P21917
DB00800,P08913,1,DB00800,P08913
DB00800,P25100,1,DB00800,P25100
DB00800,P35368,1,DB00800,P35368
DB00800,P14416,1,DB00800,P14416
DB00800,P35348,1,DB00800,P35348
DB00800,P18825,1,DB00800,P18825
DB00800,P55789,1,DB00800,P55789
DB00800,P21728,1,DB00800,P21728
DB00800,P18089,1,DB00800,P18089
DB00800,B2RXH2,1,DB00800,B2RXH2
DB00804,P11229,1,DB00804,P11229
DB00804,P08172,1,DB00804,P08172
DB00804,P04798,1,DB00804,P04798
DB00802,P02768,1,DB00802,P02768
DB00802,P02763,1,DB00802,P02763
DB00802,P35372,1,DB00802,P35372
DB00802,P08183,1,DB00802,P08183
DB00802,P20815,1,DB00802,P20815
DB00802,P24462,1,DB00802,P24462
DB06196,P30411,1,DB06196,P30411
DB06196,P15144,1,DB06196,P15144
DB09220,P16066,1,DB09220,P16066
DB09220,Q14654,1,DB09220,Q14654
DB09220,Q15842,1,DB09220,Q15842
DB09220,P48048,1,DB09220,P48048
DB00650,O15438,1,DB00650,O15438
DB00650,O15439,1,DB00650,O15439
DB00650,Q92887,1,DB00650,Q92887
DB00650,P00374,1,DB00650,P00374
DB00650,P04818,1,DB00650,P04818
DB00411,P08912,1,DB00411,P08912
DB00411,P36544,1,DB00411,P36544
DB00411,P11229,1,DB00411,P11229
DB00411,P43681,1,DB00411,P43681
DB00411,P08172,1,DB00411,P08172
DB00411,P08173,1,DB00411,P08173
DB00411,Q15822,1,DB00411,Q15822
DB00411,P47712,1,DB00411,P47712
DB00411,P20309,1,DB00411,P20309
DB00411,P17787,1,DB00411,P17787
DB00412,Q9UL62,1,DB00412,Q9UL62
DB00412,P02768,1,DB00412,P02768
DB00412,P24557,1,DB00412,P24557
DB00412,Q9Y6L6,1,DB00412,Q9Y6L6
DB00412,P23219,1,DB00412,P23219
DB00412,O60488,1,DB00412,O60488
DB00412,P27338,1,DB00412,P27338
DB00412,Q07869,1,DB00412,Q07869
DB00412,P11712,1,DB00412,P11712
DB00412,O95342,1,DB00412,O95342
DB00412,P37231,1,DB00412,P37231
DB00412,P13631,1,DB00412,P13631
DB00412,P33261,1,DB00412,P33261
DB00412,P05177,1,DB00412,P05177
DB00412,Q03181,1,DB00412,Q03181
DB00412,P00918,1,DB00412,P00918
DB00412,O14842,1,DB00412,O14842
DB00412,P21397,1,DB00412,P21397
DB00412,P10635,1,DB00412,P10635
DB00412,P10632,1,DB00412,P10632
DB00412,P11509,1,DB00412,P11509
DB00654,P43088,1,DB00654,P43088
DB00654,O15245,1,DB00654,O15245
DB00654,P34995,1,DB00654,P34995
DB00654,O94956,1,DB00654,O94956
DB00654,P43115,1,DB00654,P43115
DB00651,P30542,1,DB00651,P30542
DB00651,P29274,1,DB00651,P29274
DB00652,P35372,1,DB00652,P35372
DB00652,P41145,1,DB00652,P41145
DB00652,P41143,1,DB00652,P41143
DB00652,Q99720,1,DB00652,Q99720
DB00894,P11511,1,DB00894,P11511
DB00415,P53985,1,DB00415,P53985
DB00415,Q16348,1,DB00415,Q16348
DB00415,P02768,1,DB00415,P02768
DB00415,O76082,1,DB00415,O76082
DB00415,P46059,1,DB00415,P46059
DB00415,Q8TD43,1,DB00415,Q8TD43
DB00415,Q02763,1,DB00415,Q02763
DB00657,P36544,1,DB00657,P36544
DB00657,P02708,1,DB00657,P02708
DB00657,P43681,1,DB00657,P43681
DB00657,P30926,1,DB00657,P30926
DB00657,P32297,1,DB00657,P32297
DB00657,Q15822,1,DB00657,Q15822
DB00657,Q15825,1,DB00657,Q15825
DB00657,Q05901,1,DB00657,Q05901
DB00657,P17787,1,DB00657,P17787
DB00899,P35372,1,DB00899,P35372
DB00899,P41145,1,DB00899,P41145
DB00899,P41143,1,DB00899,P41143
DB00413,P21918,1,DB00413,P21918
DB00413,P21917,1,DB00413,P21917
DB00413,P08913,1,DB00413,P08913
DB00413,P25021,1,DB00413,P25021
DB00413,P08908,1,DB00413,P08908
DB00413,P28222,1,DB00413,P28222
DB00413,P28223,1,DB00413,P28223
DB00413,P28221,1,DB00413,P28221
DB00413,P14416,1,DB00413,P14416
DB00413,P18825,1,DB00413,P18825
DB00413,P41595,1,DB00413,P41595
DB00413,P28335,1,DB00413,P28335
DB00413,P21728,1,DB00413,P21728
DB00413,P18089,1,DB00413,P18089
DB00413,P35462,1,DB00413,P35462
DB00413,P34969,1,DB00413,P34969
DB00413,O15244,1,DB00413,O15244
DB00413,O15245,1,DB00413,O15245
DB00655,P02768,1,DB00655,P02768
DB00655,Q9Y6L6,1,DB00655,Q9Y6L6
DB00655,P46721,1,DB00655,P46721
DB00655,P03372,1,DB00655,P03372
DB00655,P04278,1,DB00655,P04278
DB00655,Q02928,1,DB00655,Q02928
DB00655,Q9UNQ0,1,DB00655,Q9UNQ0
DB00655,P08185,1,DB00655,P08185
DB00655,P08183,1,DB00655,P08183
DB00655,P41595,1,DB00655,P41595
DB00655,P11712,1,DB00655,P11712
DB00655,Q92731,1,DB00655,Q92731
DB00655,P20815,1,DB00655,P20815
DB00655,P20813,1,DB00655,P20813
DB00655,P04798,1,DB00655,P04798
DB00655,Q16678,1,DB00655,Q16678
DB00655,P05177,1,DB00655,P05177
DB00655,P05181,1,DB00655,P05181
DB00655,P08842,1,DB00655,P08842
DB00655,P31645,1,DB00655,P31645
DB00655,O94956,1,DB00655,O94956
DB00897,P48169,1,DB00897,P48169
DB00897,P78334,1,DB00897,P78334
DB00897,Q16445,1,DB00897,Q16445
DB00897,P34903,1,DB00897,P34903
DB00897,P30536,1,DB00897,P30536
DB00897,P25105,1,DB00897,P25105
DB00897,Q99928,1,DB00897,Q99928
DB00897,P14867,1,DB00897,P14867
DB00897,P20815,1,DB00897,P20815
DB00897,P18505,1,DB00897,P18505
DB00897,P18507,1,DB00897,P18507
DB00897,O00591,1,DB00897,O00591
DB00897,O14764,1,DB00897,O14764
DB00897,Q9UN88,1,DB00897,Q9UN88
DB00897,P47870,1,DB00897,P47870
DB00897,P47869,1,DB00897,P47869
DB00897,P08684,1,DB00897,P08684
DB00897,P31644,1,DB00897,P31644
DB00897,P28476,1,DB00897,P28476
DB00897,P28472,1,DB00897,P28472
DB00897,P24462,1,DB00897,P24462
DB00897,P24046,1,DB00897,P24046
DB00897,A8MPY1,1,DB00897,A8MPY1
DB00897,Q8N1C3,1,DB00897,Q8N1C3
DB00897,P10632,1,DB00897,P10632
DB00656,P21917,1,DB00656,P21917
DB00656,P08913,1,DB00656,P08913
DB00656,P25021,1,DB00656,P25021
DB00656,Q12809,1,DB00656,Q12809
DB00656,P08908,1,DB00656,P08908
DB00656,P02763,1,DB00656,P02763
DB00656,P28223,1,DB00656,P28223
DB00656,P28221,1,DB00656,P28221
DB00656,P25100,1,DB00656,P25100
DB00656,P35367,1,DB00656,P35367
DB00656,P14416,1,DB00656,P14416
DB00656,P35348,1,DB00656,P35348
DB00656,P18825,1,DB00656,P18825
DB00656,P08183,1,DB00656,P08183
DB00656,P41595,1,DB00656,P41595
DB00656,P28335,1,DB00656,P28335
DB00656,P20815,1,DB00656,P20815
DB00656,P21728,1,DB00656,P21728
DB00656,Q01959,1,DB00656,Q01959
DB00656,P18089,1,DB00656,P18089
DB00656,P35462,1,DB00656,P35462
DB00656,P34969,1,DB00656,P34969
DB00656,P31645,1,DB00656,P31645
DB00656,P24462,1,DB00656,P24462
DB00656,Q99720,1,DB00656,Q99720
DB00656,P23975,1,DB00656,P23975
DB00898,P48169,1,DB00898,P48169
DB00898,Q9UGM1,1,DB00898,Q9UGM1
DB00898,Q8WXA8,1,DB00898,Q8WXA8
DB00898,A5X5Y0,1,DB00898,A5X5Y0
DB00898,P48544,1,DB00898,P48544
DB00898,P48549,1,DB00898,P48549
DB00898,P36544,1,DB00898,P36544
DB00898,P78334,1,DB00898,P78334
DB00898,Q02641,1,DB00898,Q02641
DB00898,Q16445,1,DB00898,Q16445
DB00898,P43681,1,DB00898,P43681
DB00898,Q9GZZ6,1,DB00898,Q9GZZ6
DB00898,P46098,1,DB00898,P46098
DB00898,P34903,1,DB00898,P34903
DB00898,Q06432,1,DB00898,Q06432
DB00898,P30532,1,DB00898,P30532
DB00898,O95264,1,DB00898,O95264
DB00898,P30926,1,DB00898,P30926
DB00898,Q02928,1,DB00898,Q02928
DB00898,Q99928,1,DB00898,Q99928
DB00898,P32297,1,DB00898,P32297
DB00898,Q01668,1,DB00898,Q01668
DB00898,P14867,1,DB00898,P14867
DB00898,Q15822,1,DB00898,Q15822
DB00898,Q15825,1,DB00898,Q15825
DB00898,Q14542,1,DB00898,Q14542
DB00898,Q13698,1,DB00898,Q13698
DB00898,P28332,1,DB00898,P28332
DB00898,Q13936,1,DB00898,Q13936
DB00898,P20813,1,DB00898,P20813
DB00898,P18505,1,DB00898,P18505
DB00898,O00591,1,DB00898,O00591
DB00898,O14764,1,DB00898,O14764
DB00898,Q9UN88,1,DB00898,Q9UN88
DB00898,P14550,1,DB00898,P14550
DB00898,P04798,1,DB00898,P04798
DB00898,Q99808,1,DB00898,Q99808
DB00898,P47870,1,DB00898,P47870
DB00898,P47869,1,DB00898,P47869
DB00898,P00325,1,DB00898,P00325
DB00898,P00326,1,DB00898,P00326
DB00898,P23416,1,DB00898,P23416
DB00898,P23415,1,DB00898,P23415
DB00898,Q05901,1,DB00898,Q05901
DB00898,P05181,1,DB00898,P05181
DB00898,P07327,1,DB00898,P07327
DB00898,P19320,1,DB00898,P19320
DB00898,P48051,1,DB00898,P48051
DB00898,P48058,1,DB00898,P48058
DB00898,P17787,1,DB00898,P17787
DB00898,Q70Z44,1,DB00898,Q70Z44
DB00898,P31644,1,DB00898,P31644
DB00898,P28472,1,DB00898,P28472
DB00898,Q8TCU5,1,DB00898,Q8TCU5
DB00898,Q8N1C3,1,DB00898,Q8N1C3
DB00898,P08319,1,DB00898,P08319
DB00898,P42263,1,DB00898,P42263
DB00898,P42262,1,DB00898,P42262
DB00898,P42261,1,DB00898,P42261
DB00419,O43451,1,DB00419,O43451
DB00419,P14410,1,DB00419,P14410
DB00419,Q16739,1,DB00419,Q16739
DB00419,P10253,1,DB00419,P10253
DB00659,P48169,1,DB00659,P48169
DB00659,Q12879,1,DB00659,Q12879
DB00659,P78334,1,DB00659,P78334
DB00659,Q16445,1,DB00659,Q16445
DB00659,P34903,1,DB00659,P34903
DB00659,Q14957,1,DB00659,Q14957
DB00659,Q05586,1,DB00659,Q05586
DB00659,Q99928,1,DB00659,Q99928
DB00659,P14867,1,DB00659,P14867
DB00659,P41594,1,DB00659,P41594
DB00659,Q13224,1,DB00659,Q13224
DB00659,Q7Z2H8,1,DB00659,Q7Z2H8
DB00659,P18505,1,DB00659,P18505
DB00659,P18507,1,DB00659,P18507
DB00659,O00591,1,DB00659,O00591
DB00659,O14764,1,DB00659,O14764
DB00659,Q9UN88,1,DB00659,Q9UN88
DB00659,P47870,1,DB00659,P47870
DB00659,P47869,1,DB00659,P47869
DB00659,P31644,1,DB00659,P31644
DB00659,P28472,1,DB00659,P28472
DB00659,O15399,1,DB00659,O15399
DB00659,Q8TCU5,1,DB00659,Q8TCU5
DB00659,Q8N1C3,1,DB00659,Q8N1C3
DB00659,O60391,1,DB00659,O60391
DB00418,P48169,1,DB00418,P48169
DB00418,P14780,1,DB00418,P14780
DB00418,P36544,1,DB00418,P36544
DB00418,Q16445,1,DB00418,Q16445
DB00418,P43681,1,DB00418,P43681
DB00418,P34903,1,DB00418,P34903
DB00418,P14867,1,DB00418,P14867
DB00418,P11712,1,DB00418,P11712
DB00418,P18507,1,DB00418,P18507
DB00418,P47870,1,DB00418,P47870
DB00418,P47869,1,DB00418,P47869
DB00418,P05177,1,DB00418,P05177
DB00418,P31644,1,DB00418,P31644
DB00418,P10632,1,DB00418,P10632
DB00418,P42262,1,DB00418,P42262
DB00661,O00305,1,DB00661,O00305
DB00661,O60840,1,DB00661,O60840
DB00661,O43497,1,DB00661,O43497
DB00661,O95180,1,DB00661,O95180
DB00661,P08913,1,DB00661,P08913
DB00661,P25021,1,DB00661,P25021
DB00661,Q12809,1,DB00661,Q12809
DB00661,P08908,1,DB00661,P08908
DB00661,Q9NY46,1,DB00661,Q9NY46
DB00661,Q9Y6L6,1,DB00661,Q9Y6L6
DB00661,Q02641,1,DB00661,Q02641
DB00661,Q96RP8,1,DB00661,Q96RP8
DB00661,O15438,1,DB00661,O15438
DB00661,O15439,1,DB00661,O15439
DB00661,Q14654,1,DB00661,Q14654
DB00661,P46721,1,DB00661,P46721
DB00661,Q92887,1,DB00661,Q92887
DB00661,P28223,1,DB00661,P28223
DB00661,Q08289,1,DB00661,Q08289
DB00661,O76082,1,DB00661,O76082
DB00661,P25100,1,DB00661,P25100
DB00661,Q9UNQ0,1,DB00661,Q9UNQ0
DB00661,Q96PR1,1,DB00661,Q96PR1
DB00661,Q9H015,1,DB00661,Q9H015
DB00661,Q16322,1,DB00661,Q16322
DB00661,Q01668,1,DB00661,Q01668
DB00661,P08183,1,DB00661,P08183
DB00661,P22001,1,DB00661,P22001
DB00661,P41595,1,DB00661,P41595
DB00661,P11712,1,DB00661,P11712
DB00661,Q14524,1,DB00661,Q14524
DB00661,Q13698,1,DB00661,Q13698
DB00661,P33527,1,DB00661,P33527
DB00661,P28335,1,DB00661,P28335
DB00661,Q13936,1,DB00661,Q13936
DB00661,P20815,1,DB00661,P20815
DB00661,P20813,1,DB00661,P20813
DB00661,O95342,1,DB00661,O95342
DB00661,Q9Y3Q4,1,DB00661,Q9Y3Q4
DB00661,P35498,1,DB00661,P35498
DB00661,O00555,1,DB00661,O00555
DB00661,P35462,1,DB00661,P35462
DB00661,P33260,1,DB00661,P33260
DB00661,P33261,1,DB00661,P33261
DB00661,O15244,1,DB00661,O15244
DB00661,P08684,1,DB00661,P08684
DB00661,P05177,1,DB00661,P05177
DB00661,O15245,1,DB00661,O15245
DB00661,P48051,1,DB00661,P48051
DB00661,Q99250,1,DB00661,Q99250
DB00661,Q5T3U5,1,DB00661,Q5T3U5
DB00661,P31645,1,DB00661,P31645
DB00661,P00915,1,DB00661,P00915
DB00661,P24462,1,DB00661,P24462
DB00661,Q00975,1,DB00661,Q00975
DB00661,Q06278,1,DB00661,Q06278
DB00661,Q7RTT9,1,DB00661,Q7RTT9
DB00661,P54284,1,DB00661,P54284
DB00661,P10632,1,DB00661,P10632
DB00661,Q9P0X4,1,DB00661,Q9P0X4
DB00422,P08913,1,DB00422,P08913
DB00422,P18825,1,DB00422,P18825
DB00422,Q01959,1,DB00422,Q01959
DB00422,P18089,1,DB00422,P18089
DB00422,P31645,1,DB00422,P31645
DB00422,P10635,1,DB00422,P10635
DB00422,P23975,1,DB00422,P23975
DB00423,P00915,1,DB00423,P00915
DB00665,P11712,1,DB00665,P11712
DB00665,P33261,1,DB00665,P33261
DB00665,P16435,1,DB00665,P16435
DB00665,P10275,1,DB00665,P10275
DB00665,P10632,1,DB00665,P10632
DB00421,P04150,1,DB00421,P04150
DB00421,O00305,1,DB00421,O00305
DB00421,O60840,1,DB00421,O60840
DB00421,O43497,1,DB00421,O43497
DB00421,O95180,1,DB00421,O95180
DB00421,Q9NY47,1,DB00421,Q9NY47
DB00421,Q02641,1,DB00421,Q02641
DB00421,P31213,1,DB00421,P31213
DB00421,P46721,1,DB00421,P46721
DB00421,P18405,1,DB00421,P18405
DB00421,P06401,1,DB00421,P06401
DB00421,Q92887,1,DB00421,Q92887
DB00421,Q8IZS8,1,DB00421,Q8IZS8
DB00421,Q06432,1,DB00421,Q06432
DB00421,P04278,1,DB00421,P04278
DB00421,Q08289,1,DB00421,Q08289
DB00421,Q01668,1,DB00421,Q01668
DB00421,P08183,1,DB00421,P08183
DB00421,Q13698,1,DB00421,Q13698
DB00421,Q92731,1,DB00421,Q92731
DB00421,Q13936,1,DB00421,Q13936
DB00421,O00555,1,DB00421,O00555
DB00421,P33261,1,DB00421,P33261
DB00421,P08235,1,DB00421,P08235
DB00421,Q00975,1,DB00421,Q00975
DB00421,O75469,1,DB00421,O75469
DB00421,P10275,1,DB00421,P10275
DB00421,P54284,1,DB00421,P54284
DB00421,P54289,1,DB00421,P54289
DB00421,P10632,1,DB00421,P10632
DB00421,Q96FL8,1,DB00421,Q96FL8
DB00421,Q9P0X4,1,DB00421,Q9P0X4
DB00663,P04150,1,DB00663,P04150
DB00663,P08185,1,DB00663,P08185
DB00426,P08684,1,DB00426,P08684
DB00426,Q06278,1,DB00426,Q06278
DB00668,P08913,1,DB00668,P08913
DB00668,O76082,1,DB00668,O76082
DB00668,P25100,1,DB00668,P25100
DB00668,P35368,1,DB00668,P35368
DB00668,P35348,1,DB00668,P35348
DB00668,P18825,1,DB00668,P18825
DB00668,P11712,1,DB00668,P11712
DB00668,P13945,1,DB00668,P13945
DB00668,P08588,1,DB00668,P08588
DB00668,P21728,1,DB00668,P21728
DB00668,P18089,1,DB00668,P18089
DB00668,O15244,1,DB00668,O15244
DB00668,P05177,1,DB00668,P05177
DB00668,O15245,1,DB00668,O15245
DB00668,P07550,1,DB00668,P07550
DB00668,P01375,1,DB00668,P01375
DB00668,P00439,1,DB00668,P00439
DB00668,P23975,1,DB00668,P23975
DB00669,P28566,1,DB00669,P28566
DB00669,P50406,1,DB00669,P50406
DB00669,P08908,1,DB00669,P08908
DB00669,Q9Y6L6,1,DB00669,Q9Y6L6
DB00669,P46721,1,DB00669,P46721
DB00669,P46098,1,DB00669,P46098
DB00669,P28222,1,DB00669,P28222
DB00669,P28223,1,DB00669,P28223
DB00669,P28221,1,DB00669,P28221
DB00669,Q9UNQ0,1,DB00669,Q9UNQ0
DB00669,P30939,1,DB00669,P30939
DB00669,P08183,1,DB00669,P08183
DB00669,P28335,1,DB00669,P28335
DB00669,P47898,1,DB00669,P47898
DB00669,P34969,1,DB00669,P34969
DB00669,P21397,1,DB00669,P21397
DB00669,Q96FL8,1,DB00669,Q96FL8
DB00424,P08912,1,DB00424,P08912
DB00424,P11229,1,DB00424,P11229
DB00424,P08172,1,DB00424,P08172
DB00424,P08173,1,DB00424,P08173
DB00424,P20309,1,DB00424,P20309
DB00666,P30968,1,DB00666,P30968
DB00666,Q96P88,1,DB00666,Q96P88
DB00425,P23219,1,DB00425,P23219
DB00425,P34903,1,DB00425,P34903
DB00425,P08183,1,DB00425,P08183
DB00425,P14867,1,DB00425,P14867
DB00425,P11712,1,DB00425,P11712
DB00425,P20815,1,DB00425,P20815
DB00425,P18507,1,DB00425,P18507
DB00425,P47870,1,DB00425,P47870
DB00425,P47869,1,DB00425,P47869
DB00425,P33261,1,DB00425,P33261
DB00425,P08684,1,DB00425,P08684
DB00425,P05177,1,DB00425,P05177
DB00425,P28472,1,DB00425,P28472
DB00425,P24462,1,DB00425,P24462
DB00425,P10635,1,DB00425,P10635
DB00428,P08183,1,DB00428,P08183
DB00428,P04798,1,DB00428,P04798
DB00428,P05177,1,DB00428,P05177
DB00428,P05181,1,DB00428,P05181
DB09242,P08913,1,DB09242,P08913
DB09242,P08908,1,DB09242,P08908
DB09242,Q9Y2I1,1,DB09242,Q9Y2I1
DB09242,P18825,1,DB09242,P18825
DB00671,Q16348,1,DB00671,Q16348
DB00671,O76082,1,DB00671,O76082
DB00671,P14416,1,DB00671,P14416
DB00671,P46059,1,DB00671,P46059
DB00672,Q16348,1,DB00672,Q16348
DB00672,P23219,1,DB00672,P23219
DB00672,Q14654,1,DB00672,Q14654
DB00672,Q4U2R8,1,DB00672,Q4U2R8
DB00672,P46059,1,DB00672,P46059
DB00672,P08183,1,DB00672,P08183
DB00672,P11712,1,DB00672,P11712
DB00672,Q09428,1,DB00672,Q09428
DB00672,P33261,1,DB00672,P33261
DB00433,P21917,1,DB00433,P21917
DB00433,P08912,1,DB00433,P08912
DB00433,P08913,1,DB00433,P08913
DB00433,Q12809,1,DB00433,Q12809
DB00433,P50406,1,DB00433,P50406
DB00433,P08908,1,DB00433,P08908
DB00433,P11229,1,DB00433,P11229
DB00433,P06241,1,DB00433,P06241
DB00433,P28223,1,DB00433,P28223
DB00433,P25100,1,DB00433,P25100
DB00433,P35367,1,DB00433,P35367
DB00433,P14416,1,DB00433,P14416
DB00433,P35348,1,DB00433,P35348
DB00433,P18825,1,DB00433,P18825
DB00433,P08172,1,DB00433,P08172
DB00433,P08173,1,DB00433,P08173
DB00433,P41595,1,DB00433,P41595
DB00433,P28335,1,DB00433,P28335
DB00433,P21728,1,DB00433,P21728
DB00433,Q01959,1,DB00433,Q01959
DB00433,P18089,1,DB00433,P18089
DB00433,P35462,1,DB00433,P35462
DB00433,P08684,1,DB00433,P08684
DB00433,P05177,1,DB00433,P05177
DB00433,O15245,1,DB00433,O15245
DB00433,P20309,1,DB00433,P20309
DB00433,P31645,1,DB00433,P31645
DB00433,Q99720,1,DB00433,Q99720
DB00433,P10635,1,DB00433,P10635
DB00433,P23975,1,DB00433,P23975
DB00675,P21917,1,DB00675,P21917
DB00675,P30411,1,DB00675,P30411
DB00675,Q99527,1,DB00675,Q99527
DB00675,Q01740,1,DB00675,Q01740
DB00675,P08912,1,DB00675,P08912
DB00675,P08913,1,DB00675,P08913
DB00675,P25021,1,DB00675,P25021
DB00675,P41968,1,DB00675,P41968
DB00675,Q12809,1,DB00675,Q12809
DB00675,P50406,1,DB00675,P50406
DB00675,P08908,1,DB00675,P08908
DB00675,P00533,1,DB00675,P00533
DB00675,P22310,1,DB00675,P22310
DB00675,P24557,1,DB00675,P24557
DB00675,P33032,1,DB00675,P33032
DB00675,P11229,1,DB00675,P11229
DB00675,Q15125,1,DB00675,Q15125
DB00675,P23219,1,DB00675,P23219
DB00675,P06239,1,DB00675,P06239
DB00675,P06241,1,DB00675,P06241
DB00675,P21452,1,DB00675,P21452
DB00675,P03372,1,DB00675,P03372
DB00675,P06401,1,DB00675,P06401
DB00675,P05129,1,DB00675,P05129
DB00675,Q92887,1,DB00675,Q92887
DB00675,P28223,1,DB00675,P28223
DB00675,P30542,1,DB00675,P30542
DB00675,P25100,1,DB00675,P25100
DB00675,P0DMS8,1,DB00675,P0DMS8
DB00675,P35372,1,DB00675,P35372
DB00675,P14416,1,DB00675,P14416
DB00675,P35354,1,DB00675,P35354
DB00675,P04626,1,DB00675,P04626
DB00675,P25103,1,DB00675,P25103
DB00675,Q9UNQ0,1,DB00675,Q9UNQ0
DB00675,P62508,1,DB00675,P62508
DB00675,Q08209,1,DB00675,Q08209
DB00675,Q04759,1,DB00675,Q04759
DB00675,P08172,1,DB00675,P08172
DB00675,P08173,1,DB00675,P08173
DB00675,P32245,1,DB00675,P32245
DB00675,P08183,1,DB00675,P08183
DB00675,P41595,1,DB00675,P41595
DB00675,P11712,1,DB00675,P11712
DB00675,Q02156,1,DB00675,Q02156
DB00675,Q05655,1,DB00675,Q05655
DB00675,P13945,1,DB00675,P13945
DB00675,Q9BY08,1,DB00675,Q9BY08
DB00675,P08588,1,DB00675,P08588
DB00675,P41145,1,DB00675,P41145
DB00675,P41143,1,DB00675,P41143
DB00675,Q92731,1,DB00675,Q92731
DB00675,P28335,1,DB00675,P28335
DB00675,P20815,1,DB00675,P20815
DB00675,P20813,1,DB00675,P20813
DB00675,O95342,1,DB00675,O95342
DB00675,P21728,1,DB00675,P21728
DB00675,P50225,1,DB00675,P50225
DB00675,P31513,1,DB00675,P31513
DB00675,P04798,1,DB00675,P04798
DB00675,Q01959,1,DB00675,Q01959
DB00675,P18089,1,DB00675,P18089
DB00675,P35462,1,DB00675,P35462
DB00675,Q16678,1,DB00675,Q16678
DB00675,P33261,1,DB00675,P33261
DB00675,P11474,1,DB00675,P11474
DB00675,O15244,1,DB00675,O15244
DB00675,P05177,1,DB00675,P05177
DB00675,P05181,1,DB00675,P05181
DB00675,P20309,1,DB00675,P20309
DB00675,P31645,1,DB00675,P31645
DB00675,P24462,1,DB00675,P24462
DB00675,P23141,1,DB00675,P23141
DB00675,P05771,1,DB00675,P05771
DB00675,Q06278,1,DB00675,Q06278
DB00675,O75469,1,DB00675,O75469
DB00675,Q99720,1,DB00675,Q99720
DB00675,P10632,1,DB00675,P10632
DB00675,P17252,1,DB00675,P17252
DB00675,P11509,1,DB00675,P11509
DB00675,P29274,1,DB00675,P29274
DB00675,P11511,1,DB00675,P11511
DB00675,P23975,1,DB00675,P23975
DB00434,P08912,1,DB00434,P08912
DB00434,P08913,1,DB00434,P08913
DB00434,P25021,1,DB00434,P25021
DB00434,Q12809,1,DB00434,Q12809
DB00434,P50406,1,DB00434,P50406
DB00434,P08908,1,DB00434,P08908
DB00434,Q9NY46,1,DB00434,Q9NY46
DB00434,P11229,1,DB00434,P11229
DB00434,Q9H3N8,1,DB00434,Q9H3N8
DB00434,P28223,1,DB00434,P28223
DB00434,P28221,1,DB00434,P28221
DB00434,P25100,1,DB00434,P25100
DB00434,P35368,1,DB00434,P35368
DB00434,P35367,1,DB00434,P35367
DB00434,P14416,1,DB00434,P14416
DB00434,P35348,1,DB00434,P35348
DB00434,P18825,1,DB00434,P18825
DB00434,P08172,1,DB00434,P08172
DB00434,P08173,1,DB00434,P08173
DB00434,P08183,1,DB00434,P08183
DB00434,P41595,1,DB00434,P41595
DB00434,P28335,1,DB00434,P28335
DB00434,P21728,1,DB00434,P21728
DB00434,P35498,1,DB00434,P35498
DB00434,P18089,1,DB00434,P18089
DB00434,P35462,1,DB00434,P35462
DB00434,P34969,1,DB00434,P34969
DB00434,P20309,1,DB00434,P20309
DB00434,Q99250,1,DB00434,Q99250
DB00434,P31645,1,DB00434,P31645
DB00434,P35503,1,DB00434,P35503
DB00434,P23975,1,DB00434,P23975
DB00431,P48167,1,DB00431,P48167
DB00431,Q16445,1,DB00431,Q16445
DB00431,P14867,1,DB00431,P14867
DB00431,P18505,1,DB00431,P18505
DB00431,P18507,1,DB00431,P18507
DB00431,P23416,1,DB00431,P23416
DB00431,P23415,1,DB00431,P23415
DB00431,O75311,1,DB00431,O75311
DB00431,P28472,1,DB00431,P28472
DB00431,P24046,1,DB00431,P24046
DB00673,P25103,1,DB00673,P25103
DB00673,P11712,1,DB00673,P11712
DB00673,P20815,1,DB00673,P20815
DB00673,P33261,1,DB00673,P33261
DB00673,P08684,1,DB00673,P08684
DB00673,P05177,1,DB00673,P05177
DB00673,P24462,1,DB00673,P24462
DB00432,Q4U2R8,1,DB00432,Q4U2R8
DB00432,P19971,1,DB00432,P19971
DB00432,P04818,1,DB00432,P04818
DB00674,Q9UGM1,1,DB00674,Q9UGM1
DB00674,Q07001,1,DB00674,Q07001
DB00674,P36544,1,DB00674,P36544
DB00674,P11230,1,DB00674,P11230
DB00674,P06276,1,DB00674,P06276
DB00674,P22303,1,DB00674,P22303
DB00674,P02708,1,DB00674,P02708
DB00674,P43681,1,DB00674,P43681
DB00674,Q9GZZ6,1,DB00674,Q9GZZ6
DB00674,P30532,1,DB00674,P30532
DB00674,P30926,1,DB00674,P30926
